TiAGO Latency on Audio Test,time (uS)
sealfs_write,120.839
sealfs_write,120.836
sealfs_write,120.81
sealfs_write,120.79
sealfs_write,120.79
sealfs_write,120.789
sealfs_write,120.756
sealfs_write,120.699
sealfs_write,120.651
sealfs_write,120.639
sealfs_write,120.636
sealfs_write,120.633
sealfs_write,120.628
sealfs_write,120.591
sealfs_write,120.585
sealfs_write,120.555
sealfs_write,120.533
sealfs_write,120.511
sealfs_write,120.505
sealfs_write,120.502
sealfs_write,120.477
sealfs_write,120.451
sealfs_write,120.439
sealfs_write,120.433
sealfs_write,120.404
sealfs_write,120.385
sealfs_write,120.383
sealfs_write,120.366
sealfs_write,120.357
sealfs_write,120.317
sealfs_write,120.286
sealfs_write,120.276
sealfs_write,120.234
sealfs_write,120.203
sealfs_write,120.188
sealfs_write,120.16
sealfs_write,120.152
sealfs_write,120.144
sealfs_write,120.131
sealfs_write,120.127
sealfs_write,120.092
sealfs_write,120.059
sealfs_write,120.029
sealfs_write,120.028
sealfs_write,119.995
sealfs_write,119.978
sealfs_write,119.957
sealfs_write,119.935
sealfs_write,119.93
sealfs_write,119.912
sealfs_write,119.891
sealfs_write,119.89
sealfs_write,119.877
sealfs_write,119.876
sealfs_write,119.844
sealfs_write,119.833
sealfs_write,119.814
sealfs_write,119.757
sealfs_write,119.748
sealfs_write,119.72
sealfs_write,119.712
sealfs_write,119.699
sealfs_write,119.649
sealfs_write,119.603
sealfs_write,119.593
sealfs_write,119.574
sealfs_write,119.572
sealfs_write,119.57
sealfs_write,119.558
sealfs_write,119.555
sealfs_write,119.552
sealfs_write,119.551
sealfs_write,119.547
sealfs_write,119.546
sealfs_write,119.544
sealfs_write,119.475
sealfs_write,119.475
sealfs_write,119.475
sealfs_write,119.442
sealfs_write,119.435
sealfs_write,119.421
sealfs_write,119.391
sealfs_write,119.346
sealfs_write,119.292
sealfs_write,119.272
sealfs_write,119.264
sealfs_write,119.258
sealfs_write,119.227
sealfs_write,119.092
sealfs_write,119.089
sealfs_write,119.084
sealfs_write,119.074
sealfs_write,119.056
sealfs_write,118.987
sealfs_write,118.976
sealfs_write,118.965
sealfs_write,118.949
sealfs_write,118.902
sealfs_write,118.824
sealfs_write,118.82
sealfs_write,118.818
sealfs_write,118.807
sealfs_write,118.787
sealfs_write,118.748
sealfs_write,118.739
sealfs_write,118.727
sealfs_write,118.725
sealfs_write,118.714
sealfs_write,118.65
ext4_write,118.647
sealfs_write,118.643
sealfs_write,118.635
sealfs_write,118.626
sealfs_write,118.619
sealfs_write,118.593
sealfs_write,118.588
sealfs_write,118.572
sealfs_write,118.566
sealfs_write,118.511
sealfs_write,118.509
sealfs_write,118.474
sealfs_write,118.466
sealfs_write,118.423
sealfs_write,118.399
sealfs_write,118.398
sealfs_write,118.357
sealfs_write,118.32
sealfs_write,118.302
sealfs_write,118.275
sealfs_write,118.271
sealfs_write,118.255
sealfs_write,118.254
sealfs_write,118.248
sealfs_write,118.237
sealfs_write,118.14
sealfs_write,118.107
sealfs_write,118.061
sealfs_write,118.011
sealfs_write,117.979
sealfs_write,117.977
sealfs_write,117.962
sealfs_write,117.959
sealfs_write,117.935
sealfs_write,117.931
sealfs_write,117.903
sealfs_write,117.898
sealfs_write,117.888
sealfs_write,117.872
sealfs_write,117.866
sealfs_write,117.84
sealfs_write,117.816
sealfs_write,117.757
sealfs_write,117.7
sealfs_write,117.687
sealfs_write,117.685
sealfs_write,117.677
sealfs_write,117.669
sealfs_write,117.655
sealfs_write,117.653
sealfs_write,117.649
sealfs_write,117.646
sealfs_write,117.618
sealfs_write,117.607
sealfs_write,117.592
sealfs_write,117.583
sealfs_write,117.523
sealfs_write,117.475
sealfs_write,117.453
sealfs_write,117.438
sealfs_write,117.438
sealfs_write,117.434
sealfs_write,117.423
sealfs_write,117.291
sealfs_write,117.266
sealfs_write,117.263
sealfs_write,117.238
sealfs_write,117.228
sealfs_write,117.224
sealfs_write,117.185
sealfs_write,117.17
sealfs_write,117.169
sealfs_write,117.148
sealfs_write,117.088
sealfs_write,117.074
sealfs_write,117.068
sealfs_write,117.053
sealfs_write,117.052
sealfs_write,117.004
sealfs_write,117.002
sealfs_write,116.994
sealfs_write,116.952
sealfs_write,116.933
sealfs_write,116.931
sealfs_write,116.918
sealfs_write,116.911
sealfs_write,116.902
sealfs_write,116.882
sealfs_write,116.882
sealfs_write,116.868
sealfs_write,116.849
sealfs_write,116.847
sealfs_write,116.814
sealfs_write,116.796
sealfs_write,116.781
sealfs_write,116.77
sealfs_write,116.762
sealfs_write,116.762
sealfs_write,116.758
sealfs_write,116.706
sealfs_write,116.701
sealfs_write,116.681
sealfs_write,116.655
sealfs_write,116.654
sealfs_write,116.596
sealfs_write,116.589
sealfs_write,116.585
sealfs_write,116.537
sealfs_write,116.456
sealfs_write,116.432
sealfs_write,116.398
sealfs_write,116.391
sealfs_write,116.386
sealfs_write,116.368
sealfs_write,116.362
sealfs_write,116.353
sealfs_write,116.324
sealfs_write,116.321
sealfs_write,116.316
sealfs_write,116.271
sealfs_write,116.24
sealfs_write,116.24
sealfs_write,116.217
sealfs_write,116.193
sealfs_write,116.164
sealfs_write,116.141
sealfs_write,116.14
sealfs_write,116.129
sealfs_write,116.113
sealfs_write,116.099
sealfs_write,116.069
sealfs_write,116.037
sealfs_write,116.027
sealfs_write,116.01
sealfs_write,115.985
sealfs_write,115.973
sealfs_write,115.969
sealfs_write,115.952
sealfs_write,115.947
sealfs_write,115.946
sealfs_write,115.93
sealfs_write,115.915
sealfs_write,115.908
sealfs_write,115.879
sealfs_write,115.851
sealfs_write,115.841
sealfs_write,115.838
sealfs_write,115.837
sealfs_write,115.81
sealfs_write,115.805
sealfs_write,115.78
sealfs_write,115.778
sealfs_write,115.773
sealfs_write,115.71
sealfs_write,115.703
sealfs_write,115.67
sealfs_write,115.648
sealfs_write,115.638
sealfs_write,115.63
sealfs_write,115.558
sealfs_write,115.538
sealfs_write,115.483
sealfs_write,115.477
sealfs_write,115.463
sealfs_write,115.458
sealfs_write,115.453
sealfs_write,115.433
sealfs_write,115.39
sealfs_write,115.35
sealfs_write,115.312
sealfs_write,115.29
sealfs_write,115.259
sealfs_write,115.25
sealfs_write,115.244
sealfs_write,115.242
sealfs_write,115.157
sealfs_write,115.146
sealfs_write,115.114
sealfs_write,115.103
sealfs_write,115.096
sealfs_write,115.078
sealfs_write,115.069
sealfs_write,115.039
sealfs_write,115.039
sealfs_write,115.03
sealfs_write,115.024
sealfs_write,115.011
sealfs_write,115.003
sealfs_write,114.96
sealfs_write,114.917
sealfs_write,114.903
sealfs_write,114.865
sealfs_write,114.864
sealfs_write,114.861
sealfs_write,114.851
sealfs_write,114.839
sealfs_write,114.836
sealfs_write,114.818
sealfs_write,114.745
sealfs_write,114.732
sealfs_write,114.708
sealfs_write,114.699
sealfs_write,114.676
sealfs_write,114.655
sealfs_write,114.65
sealfs_write,114.645
sealfs_write,114.64
sealfs_write,114.632
sealfs_write,114.535
sealfs_write,114.532
sealfs_write,114.508
sealfs_write,114.491
sealfs_write,114.485
sealfs_write,114.432
sealfs_write,114.419
sealfs_write,114.419
sealfs_write,114.409
sealfs_write,114.37
sealfs_write,114.339
sealfs_write,114.312
sealfs_write,114.285
sealfs_write,114.266
sealfs_write,114.258
sealfs_write,114.227
sealfs_write,114.211
sealfs_write,114.194
sealfs_write,114.178
sealfs_write,114.175
sealfs_write,114.153
sealfs_write,114.132
sealfs_write,114.121
sealfs_write,114.08
sealfs_write,114.07
sealfs_write,114.055
sealfs_write,114.046
sealfs_write,114.043
sealfs_write,114.025
sealfs_write,113.979
sealfs_write,113.971
sealfs_write,113.961
sealfs_write,113.953
sealfs_write,113.927
sealfs_write,113.924
sealfs_write,113.91
sealfs_write,113.861
sealfs_write,113.857
sealfs_write,113.855
sealfs_write,113.801
sealfs_write,113.763
sealfs_write,113.731
sealfs_write,113.723
sealfs_write,113.705
sealfs_write,113.69
sealfs_write,113.671
sealfs_write,113.67
sealfs_write,113.664
sealfs_write,113.638
sealfs_write,113.635
sealfs_write,113.627
sealfs_write,113.626
sealfs_write,113.604
sealfs_write,113.586
sealfs_write,113.573
sealfs_write,113.569
sealfs_write,113.569
sealfs_write,113.563
sealfs_write,113.553
sealfs_write,113.537
sealfs_write,113.533
sealfs_write,113.515
sealfs_write,113.505
sealfs_write,113.504
sealfs_write,113.497
sealfs_write,113.495
sealfs_write,113.491
sealfs_write,113.48
sealfs_write,113.36
sealfs_write,113.349
sealfs_write,113.342
sealfs_write,113.309
sealfs_write,113.274
sealfs_write,113.251
sealfs_write,113.228
sealfs_write,113.207
sealfs_write,113.193
sealfs_write,113.192
sealfs_write,113.151
sealfs_write,113.14
sealfs_write,113.104
sealfs_write,113.103
sealfs_write,113.095
sealfs_write,113.072
sealfs_write,112.996
sealfs_write,112.97
sealfs_write,112.968
sealfs_write,112.955
sealfs_write,112.944
sealfs_write,112.943
sealfs_write,112.939
sealfs_write,112.936
sealfs_write,112.92
sealfs_write,112.909
sealfs_write,112.896
sealfs_write,112.895
sealfs_write,112.879
sealfs_write,112.781
sealfs_write,112.764
sealfs_write,112.756
sealfs_write,112.749
sealfs_write,112.747
sealfs_write,112.742
sealfs_write,112.733
sealfs_write,112.716
sealfs_write,112.685
sealfs_write,112.682
sealfs_write,112.639
sealfs_write,112.63
sealfs_write,112.585
sealfs_write,112.58
sealfs_write,112.577
sealfs_write,112.574
sealfs_write,112.559
sealfs_write,112.558
sealfs_write,112.538
sealfs_write,112.508
sealfs_write,112.486
sealfs_write,112.458
sealfs_write,112.449
sealfs_write,112.433
sealfs_write,112.429
sealfs_write,112.388
sealfs_write,112.383
sealfs_write,112.378
sealfs_write,112.364
sealfs_write,112.346
sealfs_write,112.34
sealfs_write,112.304
sealfs_write,112.297
sealfs_write,112.291
sealfs_write,112.265
sealfs_write,112.193
sealfs_write,112.187
sealfs_write,112.187
sealfs_write,112.158
sealfs_write,112.153
sealfs_write,112.134
sealfs_write,112.134
sealfs_write,112.125
sealfs_write,112.112
sealfs_write,112.112
sealfs_write,112.103
sealfs_write,112.093
sealfs_write,112.081
sealfs_write,112.08
sealfs_write,112.042
sealfs_write,112.035
sealfs_write,112.028
sealfs_write,112.024
sealfs_write,112.01
sealfs_write,112.004
sealfs_write,111.987
sealfs_write,111.974
sealfs_write,111.954
sealfs_write,111.875
sealfs_write,111.873
sealfs_write,111.871
sealfs_write,111.85
sealfs_write,111.849
sealfs_write,111.845
sealfs_write,111.837
sealfs_write,111.828
sealfs_write,111.773
sealfs_write,111.762
sealfs_write,111.749
sealfs_write,111.708
sealfs_write,111.695
sealfs_write,111.687
sealfs_write,111.666
sealfs_write,111.64
sealfs_write,111.639
sealfs_write,111.63
sealfs_write,111.534
sealfs_write,111.514
sealfs_write,111.499
sealfs_write,111.477
sealfs_write,111.474
sealfs_write,111.471
sealfs_write,111.47
sealfs_write,111.465
sealfs_write,111.454
sealfs_write,111.441
sealfs_write,111.412
sealfs_write,111.411
sealfs_write,111.397
sealfs_write,111.385
sealfs_write,111.382
sealfs_write,111.367
sealfs_write,111.364
sealfs_write,111.326
sealfs_write,111.316
sealfs_write,111.3
sealfs_write,111.277
sealfs_write,111.269
sealfs_write,111.262
sealfs_write,111.259
sealfs_write,111.227
sealfs_write,111.211
sealfs_write,111.206
sealfs_write,111.194
sealfs_write,111.192
sealfs_write,111.165
sealfs_write,111.154
sealfs_write,111.055
sealfs_write,111.043
sealfs_write,111.006
sealfs_write,111.006
sealfs_write,111.003
sealfs_write,110.978
sealfs_write,110.96
sealfs_write,110.96
sealfs_write,110.951
sealfs_write,110.951
sealfs_write,110.935
sealfs_write,110.924
sealfs_write,110.91
sealfs_write,110.895
sealfs_write,110.882
sealfs_write,110.875
sealfs_write,110.873
sealfs_write,110.863
sealfs_write,110.845
sealfs_write,110.839
sealfs_write,110.723
sealfs_write,110.705
sealfs_write,110.701
sealfs_write,110.683
sealfs_write,110.681
sealfs_write,110.671
sealfs_write,110.616
sealfs_write,110.591
sealfs_write,110.573
sealfs_write,110.572
sealfs_write,110.558
sealfs_write,110.551
sealfs_write,110.547
sealfs_write,110.537
sealfs_write,110.488
sealfs_write,110.486
sealfs_write,110.413
sealfs_write,110.365
sealfs_write,110.348
sealfs_write,110.329
sealfs_write,110.297
sealfs_write,110.291
sealfs_write,110.284
sealfs_write,110.281
sealfs_write,110.256
sealfs_write,110.203
sealfs_write,110.198
sealfs_write,110.163
sealfs_write,110.142
sealfs_write,110.134
sealfs_write,110.116
sealfs_write,110.099
sealfs_write,110.068
sealfs_write,110.05
sealfs_write,110.041
sealfs_write,110.017
sealfs_write,110.009
sealfs_write,109.999
sealfs_write,109.995
sealfs_write,109.99
sealfs_write,109.986
sealfs_write,109.938
sealfs_write,109.915
sealfs_write,109.911
sealfs_write,109.9
sealfs_write,109.854
sealfs_write,109.832
sealfs_write,109.802
sealfs_write,109.795
sealfs_write,109.778
sealfs_write,109.753
sealfs_write,109.748
sealfs_write,109.739
sealfs_write,109.738
sealfs_write,109.725
sealfs_write,109.711
sealfs_write,109.677
sealfs_write,109.674
sealfs_write,109.669
sealfs_write,109.664
sealfs_write,109.648
sealfs_write,109.643
sealfs_write,109.585
sealfs_write,109.56
sealfs_write,109.541
sealfs_write,109.418
sealfs_write,109.382
sealfs_write,109.381
sealfs_write,109.345
sealfs_write,109.327
sealfs_write,109.298
sealfs_write,109.288
sealfs_write,109.28
sealfs_write,109.254
sealfs_write,109.234
sealfs_write,109.216
sealfs_write,109.202
sealfs_write,109.195
sealfs_write,109.185
sealfs_write,109.168
sealfs_write,109.127
sealfs_write,109.112
sealfs_write,109.096
sealfs_write,109.089
sealfs_write,109.072
sealfs_write,109.072
sealfs_write,109.068
sealfs_write,109.057
sealfs_write,109.046
sealfs_write,109.026
sealfs_write,109.021
sealfs_write,108.985
sealfs_write,108.981
sealfs_write,108.972
sealfs_write,108.944
sealfs_write,108.917
sealfs_write,108.904
sealfs_write,108.901
sealfs_write,108.893
sealfs_write,108.868
sealfs_write,108.868
sealfs_write,108.864
sealfs_write,108.86
sealfs_write,108.854
sealfs_write,108.852
sealfs_write,108.832
sealfs_write,108.815
sealfs_write,108.791
sealfs_write,108.737
sealfs_write,108.735
sealfs_write,108.734
sealfs_write,108.729
sealfs_write,108.719
sealfs_write,108.717
sealfs_write,108.716
sealfs_write,108.708
sealfs_write,108.684
sealfs_write,108.672
sealfs_write,108.662
sealfs_write,108.656
sealfs_write,108.65
sealfs_write,108.639
sealfs_write,108.625
sealfs_write,108.604
sealfs_write,108.586
sealfs_write,108.582
sealfs_write,108.53
sealfs_write,108.528
sealfs_write,108.525
sealfs_write,108.508
sealfs_write,108.497
sealfs_write,108.497
sealfs_write,108.475
sealfs_write,108.47
sealfs_write,108.468
sealfs_write,108.463
sealfs_write,108.454
sealfs_write,108.431
sealfs_write,108.411
sealfs_write,108.403
sealfs_write,108.394
sealfs_write,108.391
sealfs_write,108.377
sealfs_write,108.375
sealfs_write,108.365
sealfs_write,108.328
sealfs_write,108.301
sealfs_write,108.289
sealfs_write,108.288
sealfs_write,108.28
sealfs_write,108.279
sealfs_write,108.274
sealfs_write,108.261
sealfs_write,108.254
sealfs_write,108.251
sealfs_write,108.245
sealfs_write,108.186
sealfs_write,108.181
sealfs_write,108.178
sealfs_write,108.136
sealfs_write,108.133
sealfs_write,108.116
sealfs_write,108.115
sealfs_write,108.114
sealfs_write,108.099
sealfs_write,108.09
sealfs_write,108.085
sealfs_write,108.049
sealfs_write,108.047
sealfs_write,108.038
sealfs_write,108.02
sealfs_write,108.017
sealfs_write,108.007
sealfs_write,108.007
sealfs_write,108.001
sealfs_write,107.986
sealfs_write,107.956
sealfs_write,107.948
sealfs_write,107.904
sealfs_write,107.889
sealfs_write,107.888
sealfs_write,107.884
sealfs_write,107.882
sealfs_write,107.871
sealfs_write,107.856
sealfs_write,107.852
sealfs_write,107.842
sealfs_write,107.808
sealfs_write,107.804
sealfs_write,107.79
sealfs_write,107.784
sealfs_write,107.767
sealfs_write,107.756
sealfs_write,107.745
sealfs_write,107.727
sealfs_write,107.706
sealfs_write,107.681
sealfs_write,107.671
sealfs_write,107.671
sealfs_write,107.661
sealfs_write,107.657
sealfs_write,107.656
sealfs_write,107.638
sealfs_write,107.622
sealfs_write,107.611
sealfs_write,107.61
sealfs_write,107.575
sealfs_write,107.552
sealfs_write,107.533
ext4_write,107.529
sealfs_write,107.523
sealfs_write,107.504
sealfs_write,107.445
sealfs_write,107.443
sealfs_write,107.435
sealfs_write,107.433
sealfs_write,107.406
sealfs_write,107.391
sealfs_write,107.39
sealfs_write,107.39
sealfs_write,107.389
sealfs_write,107.374
sealfs_write,107.359
sealfs_write,107.337
sealfs_write,107.336
sealfs_write,107.298
sealfs_write,107.296
sealfs_write,107.278
sealfs_write,107.278
sealfs_write,107.273
sealfs_write,107.263
sealfs_write,107.226
sealfs_write,107.223
sealfs_write,107.215
sealfs_write,107.187
sealfs_write,107.169
sealfs_write,107.162
sealfs_write,107.161
sealfs_write,107.156
sealfs_write,107.147
sealfs_write,107.138
sealfs_write,107.129
sealfs_write,107.128
sealfs_write,107.126
ext4_write,107.121
sealfs_write,107.102
sealfs_write,107.095
sealfs_write,107.069
sealfs_write,107.014
sealfs_write,106.983
sealfs_write,106.981
sealfs_write,106.957
sealfs_write,106.909
sealfs_write,106.875
sealfs_write,106.875
sealfs_write,106.87
sealfs_write,106.86
sealfs_write,106.857
sealfs_write,106.836
sealfs_write,106.792
sealfs_write,106.777
sealfs_write,106.775
sealfs_write,106.77
sealfs_write,106.765
sealfs_write,106.758
sealfs_write,106.752
sealfs_write,106.749
sealfs_write,106.747
sealfs_write,106.73
sealfs_write,106.729
sealfs_write,106.725
sealfs_write,106.706
sealfs_write,106.705
sealfs_write,106.65
sealfs_write,106.646
sealfs_write,106.643
sealfs_write,106.635
sealfs_write,106.623
sealfs_write,106.614
sealfs_write,106.614
sealfs_write,106.558
sealfs_write,106.554
sealfs_write,106.55
sealfs_write,106.54
sealfs_write,106.534
sealfs_write,106.533
sealfs_write,106.503
sealfs_write,106.497
sealfs_write,106.492
sealfs_write,106.481
sealfs_write,106.479
sealfs_write,106.476
sealfs_write,106.468
sealfs_write,106.434
sealfs_write,106.428
sealfs_write,106.412
sealfs_write,106.405
sealfs_write,106.403
sealfs_write,106.398
sealfs_write,106.395
sealfs_write,106.393
sealfs_write,106.379
sealfs_write,106.372
sealfs_write,106.359
sealfs_write,106.336
sealfs_write,106.334
sealfs_write,106.333
sealfs_write,106.306
sealfs_write,106.291
sealfs_write,106.288
sealfs_write,106.273
sealfs_write,106.253
sealfs_write,106.252
sealfs_write,106.213
sealfs_write,106.213
sealfs_write,106.202
sealfs_write,106.195
sealfs_write,106.185
sealfs_write,106.167
sealfs_write,106.156
sealfs_write,106.134
sealfs_write,106.131
sealfs_write,106.115
sealfs_write,106.115
sealfs_write,106.068
sealfs_write,106.063
sealfs_write,106.024
sealfs_write,106.011
sealfs_write,106.009
sealfs_write,106.007
sealfs_write,105.993
sealfs_write,105.987
sealfs_write,105.956
sealfs_write,105.929
sealfs_write,105.925
sealfs_write,105.89
sealfs_write,105.888
sealfs_write,105.885
sealfs_write,105.872
sealfs_write,105.856
sealfs_write,105.846
sealfs_write,105.845
sealfs_write,105.837
sealfs_write,105.836
sealfs_write,105.811
sealfs_write,105.809
sealfs_write,105.805
sealfs_write,105.8
sealfs_write,105.792
