Latency on Video Test,time (μs)
tiago_ext4_write,1202.792
tiago_ext4_write,1202.639
tiago_ext4_write,1202.488
tiago_ext4_write,1202.446
tiago_ext4_write,1202.221
tiago_ext4_write,1202.172
tiago_ext4_write,1201.995
tiago_ext4_write,1201.938
tiago_ext4_write,1201.818
tiago_ext4_write,1201.646
tiago_ext4_write,1201.525
tiago_ext4_write,1201.46
tiago_ext4_write,1201.404
tiago_ext4_write,1201.378
tiago_ext4_write,1201.324
tiago_ext4_write,1201.291
tiago_ext4_write,1201.169
tiago_ext4_write,1200.86
tiago_ext4_write,1200.696
tiago_ext4_write,1200.553
tiago_ext4_write,1200.467
tiago_ext4_write,1200.428
tiago_ext4_write,1200.372
tiago_ext4_write,1199.839
tiago_ext4_write,1199.761
tiago_ext4_write,1199.683
tiago_ext4_write,1199.533
tiago_ext4_write,1199.47
tiago_ext4_write,1199.421
tiago_ext4_write,1199.393
tiago_ext4_write,1199.265
tiago_ext4_write,1199.114
tiago_ext4_write,1199.006
tiago_ext4_write,1198.891
tiago_ext4_write,1198.889
tiago_ext4_write,1198.779
tiago_ext4_write,1198.762
tiago_ext4_write,1198.636
tiago_ext4_write,1198.436
tiago_ext4_write,1198.296
tiago_ext4_write,1198.253
tiago_ext4_write,1198.139
tiago_ext4_write,1198.071
tiago_ext4_write,1198.056
tiago_ext4_write,1197.84
tiago_ext4_write,1197.798
tiago_ext4_write,1197.549
tiago_ext4_write,1197.479
tiago_ext4_write,1197.453
tiago_ext4_write,1197.354
tiago_ext4_write,1197.114
tiago_ext4_write,1197.035
tiago_ext4_write,1197.023
tiago_ext4_write,1196.876
tiago_ext4_write,1196.589
tiago_ext4_write,1196.419
tiago_ext4_write,1196.322
tiago_ext4_write,1196.298
tiago_ext4_write,1196.274
tiago_ext4_write,1196.235
tiago_ext4_write,1196.208
tiago_ext4_write,1196.147
tiago_ext4_write,1196.033
tiago_ext4_write,1196.002
tiago_ext4_write,1195.853
tiago_ext4_write,1195.811
tiago_ext4_write,1195.674
tiago_ext4_write,1195.653
tiago_ext4_write,1195.602
tiago_ext4_write,1195.417
tiago_ext4_write,1195.413
tiago_ext4_write,1195.383
tiago_ext4_write,1195.372
tiago_ext4_write,1195.361
tiago_ext4_write,1195.357
tiago_ext4_write,1195.325
tiago_ext4_write,1195.287
tiago_ext4_write,1195.026
tiago_ext4_write,1195.024
tiago_ext4_write,1194.961
tiago_ext4_write,1194.953
tiago_ext4_write,1194.942
tiago_ext4_write,1194.926
tiago_ext4_write,1194.922
tiago_ext4_write,1194.635
tiago_ext4_write,1194.47
tiago_ext4_write,1194.406
tiago_ext4_write,1194.39
tiago_ext4_write,1194.27
tiago_ext4_write,1194
tiago_ext4_write,1193.957
tiago_ext4_write,1193.826
tiago_ext4_write,1193.802
tiago_ext4_write,1193.762
tiago_ext4_write,1193.744
tiago_ext4_write,1193.602
tiago_ext4_write,1193.559
tiago_ext4_write,1193.465
tiago_ext4_write,1193.327
tiago_ext4_write,1193.229
tiago_ext4_write,1193.145
tiago_ext4_write,1192.906
tiago_ext4_write,1192.786
tiago_ext4_write,1192.576
tiago_ext4_write,1192.457
tiago_ext4_write,1192.439
tiago_ext4_write,1192.37
tiago_ext4_write,1192.319
tiago_ext4_write,1192.153
tiago_ext4_write,1192.047
tiago_ext4_write,1192.027
tiago_ext4_write,1191.942
tiago_ext4_write,1191.838
tiago_ext4_write,1191.836
tiago_ext4_write,1191.834
tiago_ext4_write,1191.832
tiago_ext4_write,1191.785
tiago_ext4_write,1191.764
tiago_ext4_write,1191.755
tiago_ext4_write,1191.726
tiago_ext4_write,1191.603
tiago_ext4_write,1191.602
tiago_ext4_write,1191.567
tiago_ext4_write,1191.479
tiago_ext4_write,1191.41
tiago_ext4_write,1191.326
tiago_ext4_write,1191.29
tiago_ext4_write,1191.12
tiago_ext4_write,1191.11
tiago_ext4_write,1191.102
tiago_ext4_write,1191.074
tiago_ext4_write,1191.015
tiago_ext4_write,1190.971
tiago_ext4_write,1190.894
tiago_ext4_write,1190.777
tiago_ext4_write,1190.773
tiago_ext4_write,1190.556
tiago_ext4_write,1190.507
tiago_ext4_write,1190.354
tiago_ext4_write,1190.305
tiago_ext4_write,1190.273
tiago_ext4_write,1190.217
tiago_ext4_write,1190.084
tiago_ext4_write,1189.974
tiago_ext4_write,1189.763
tiago_ext4_write,1189.576
tiago_ext4_write,1189.515
tiago_ext4_write,1189.425
tiago_ext4_write,1189.414
tiago_ext4_write,1189.291
tiago_ext4_write,1189.231
tiago_ext4_write,1189.158
tiago_ext4_write,1189.059
tiago_ext4_write,1188.826
tiago_ext4_write,1188.726
tiago_ext4_write,1188.725
tiago_ext4_write,1188.674
tiago_ext4_write,1188.517
tiago_ext4_write,1188.485
tiago_ext4_write,1188.261
tiago_ext4_write,1188.17
tiago_ext4_write,1188.125
tiago_ext4_write,1187.98
tiago_ext4_write,1187.939
tiago_ext4_write,1187.919
tiago_ext4_write,1187.738
tiago_ext4_write,1187.629
tiago_ext4_write,1187.617
tiago_ext4_write,1187.497
tiago_ext4_write,1187.482
tiago_ext4_write,1187.426
tiago_ext4_write,1187.233
tiago_ext4_write,1186.9
tiago_ext4_write,1186.813
tiago_ext4_write,1186.75
tiago_ext4_write,1186.738
tiago_ext4_write,1186.701
tiago_ext4_write,1186.627
tiago_ext4_write,1186.466
tiago_ext4_write,1186.289
tiago_ext4_write,1186.22
tiago_ext4_write,1186.209
tiago_ext4_write,1186.1
tiago_ext4_write,1186.075
tiago_ext4_write,1185.92
tiago_ext4_write,1185.841
tiago_ext4_write,1185.781
tiago_ext4_write,1185.556
tiago_ext4_write,1185.489
tiago_ext4_write,1185.48
tiago_ext4_write,1185.365
tiago_ext4_write,1185.358
tiago_ext4_write,1185.339
tiago_ext4_write,1185.326
tiago_ext4_write,1185.311
tiago_ext4_write,1185.302
tiago_ext4_write,1185.23
tiago_ext4_write,1185.225
tiago_ext4_write,1185.186
tiago_ext4_write,1185.152
tiago_ext4_write,1185.02
tiago_ext4_write,1184.99
tiago_ext4_write,1184.989
tiago_ext4_write,1184.891
tiago_ext4_write,1184.685
tiago_ext4_write,1184.579
tiago_ext4_write,1184.509
tiago_ext4_write,1184.342
tiago_ext4_write,1184.113
tiago_ext4_write,1183.819
tiago_ext4_write,1183.716
tiago_ext4_write,1183.63
tiago_ext4_write,1183.494
tiago_ext4_write,1183.488
tiago_ext4_write,1183.453
tiago_ext4_write,1183.44
tiago_ext4_write,1183.428
tiago_ext4_write,1183.249
tiago_ext4_write,1183.223
tiago_ext4_write,1183.199
tiago_ext4_write,1182.958
tiago_ext4_write,1182.881
tiago_ext4_write,1182.867
tiago_ext4_write,1182.865
tiago_ext4_write,1182.71
tiago_ext4_write,1182.634
tiago_ext4_write,1182.606
tiago_ext4_write,1182.567
tiago_ext4_write,1182.485
tiago_ext4_write,1182.387
tiago_ext4_write,1182.376
tiago_ext4_write,1182.168
tiago_ext4_write,1182.081
tiago_ext4_write,1182.021
tiago_ext4_write,1181.983
tiago_ext4_write,1181.959
tiago_ext4_write,1181.947
tiago_ext4_write,1181.87
tiago_ext4_write,1181.863
tiago_ext4_write,1181.571
tiago_ext4_write,1181.352
tiago_ext4_write,1181.252
tiago_ext4_write,1181.165
tiago_ext4_write,1180.956
tiago_ext4_write,1180.915
tiago_ext4_write,1180.665
tiago_ext4_write,1180.387
tiago_ext4_write,1180.194
tiago_ext4_write,1180.113
tiago_ext4_write,1179.976
tiago_ext4_write,1179.862
tiago_ext4_write,1179.572
tiago_ext4_write,1179.477
tiago_ext4_write,1179.45
tiago_ext4_write,1179.389
tiago_ext4_write,1179.315
tiago_ext4_write,1179.042
tiago_ext4_write,1178.578
tiago_ext4_write,1178.529
tiago_ext4_write,1178.486
tiago_ext4_write,1178.477
tiago_ext4_write,1178.278
tiago_ext4_write,1178.274
tiago_ext4_write,1178.257
tiago_ext4_write,1178.108
tiago_ext4_write,1178.082
tiago_ext4_write,1178.004
tiago_ext4_write,1177.99
tiago_ext4_write,1177.977
tiago_ext4_write,1177.97
tiago_ext4_write,1177.928
tiago_ext4_write,1177.905
tiago_ext4_write,1177.52
tiago_ext4_write,1177.349
tiago_ext4_write,1177.265
tiago_ext4_write,1177.22
tiago_ext4_write,1177.204
tiago_ext4_write,1176.891
tiago_ext4_write,1176.766
tiago_ext4_write,1176.763
tiago_ext4_write,1176.632
tiago_ext4_write,1176.538
tiago_ext4_write,1176.483
tiago_ext4_write,1176.455
tiago_ext4_write,1176.325
tiago_ext4_write,1176.218
tiago_ext4_write,1175.996
tiago_ext4_write,1175.922
tiago_ext4_write,1175.806
tiago_ext4_write,1175.646
tiago_ext4_write,1175.221
tiago_ext4_write,1175.177
tiago_ext4_write,1175.173
tiago_ext4_write,1175.082
tiago_ext4_write,1175.002
tiago_ext4_write,1174.986
tiago_ext4_write,1174.935
tiago_ext4_write,1174.85
tiago_ext4_write,1174.802
tiago_ext4_write,1174.725
tiago_ext4_write,1174.475
tiago_ext4_write,1174.317
tiago_ext4_write,1174.245
tiago_ext4_write,1174.227
tiago_ext4_write,1174.207
tiago_ext4_write,1174.055
tiago_ext4_write,1173.959
tiago_ext4_write,1173.916
tiago_ext4_write,1173.874
tiago_ext4_write,1173.855
tiago_ext4_write,1173.835
tiago_ext4_write,1173.792
tiago_ext4_write,1173.771
tiago_ext4_write,1173.764
tiago_ext4_write,1173.415
tiago_ext4_write,1173.404
tiago_ext4_write,1173.321
tiago_ext4_write,1173.28
tiago_ext4_write,1173.151
tiago_ext4_write,1173.008
tiago_ext4_write,1172.734
tiago_ext4_write,1172.733
tiago_ext4_write,1172.714
tiago_ext4_write,1172.527
tiago_ext4_write,1172.524
tiago_ext4_write,1172.485
tiago_ext4_write,1172.255
tiago_ext4_write,1172.203
tiago_ext4_write,1172.114
tiago_ext4_write,1172.046
tiago_ext4_write,1172.034
tiago_ext4_write,1172.001
tiago_ext4_write,1171.991
tiago_ext4_write,1171.965
tiago_ext4_write,1171.893
tiago_ext4_write,1171.872
tiago_ext4_write,1171.778
tiago_ext4_write,1171.777
tiago_ext4_write,1171.743
tiago_ext4_write,1171.706
tiago_ext4_write,1171.444
tiago_ext4_write,1171.417
tiago_ext4_write,1171.416
tiago_ext4_write,1171.231
tiago_ext4_write,1171.213
tiago_ext4_write,1171.198
tiago_ext4_write,1171.16
tiago_ext4_write,1171.119
tiago_ext4_write,1171.07
tiago_ext4_write,1171.047
tiago_ext4_write,1170.975
tiago_ext4_write,1170.893
tiago_ext4_write,1170.773
tiago_ext4_write,1170.662
tiago_ext4_write,1170.529
tiago_ext4_write,1170.473
tiago_ext4_write,1170.349
tiago_ext4_write,1170.334
tiago_ext4_write,1170.279
tiago_ext4_write,1170.25
tiago_ext4_write,1169.934
tiago_ext4_write,1169.916
tiago_ext4_write,1169.871
tiago_ext4_write,1169.811
tiago_ext4_write,1169.739
tiago_ext4_write,1169.732
tiago_ext4_write,1169.678
tiago_ext4_write,1169.674
tiago_ext4_write,1169.565
tiago_ext4_write,1169.521
tiago_ext4_write,1169.363
tiago_ext4_write,1169.346
tiago_ext4_write,1169.311
tiago_ext4_write,1169.269
tiago_ext4_write,1169.265
tiago_ext4_write,1169.198
tiago_ext4_write,1169.139
tiago_ext4_write,1169.094
tiago_ext4_write,1169.078
tiago_ext4_write,1169.054
tiago_ext4_write,1168.893
tiago_ext4_write,1168.792
tiago_ext4_write,1168.57
tiago_ext4_write,1168.566
tiago_ext4_write,1168.458
tiago_ext4_write,1168.425
tiago_ext4_write,1168.345
tiago_ext4_write,1168.236
tiago_ext4_write,1168.197
tiago_ext4_write,1168.114
tiago_ext4_write,1168.093
tiago_ext4_write,1168.089
tiago_ext4_write,1168.085
tiago_ext4_write,1168.077
tiago_ext4_write,1168.011
tiago_ext4_write,1167.852
tiago_ext4_write,1167.796
tiago_ext4_write,1167.776
tiago_ext4_write,1167.734
tiago_ext4_write,1167.711
tiago_ext4_write,1167.711
tiago_ext4_write,1167.607
tiago_ext4_write,1167.571
tiago_ext4_write,1167.555
tiago_ext4_write,1167.49
tiago_ext4_write,1167.454
tiago_ext4_write,1167.378
tiago_ext4_write,1167.25
tiago_ext4_write,1167.151
tiago_ext4_write,1167.14
tiago_ext4_write,1166.94
tiago_ext4_write,1166.931
tiago_ext4_write,1166.886
tiago_ext4_write,1166.881
tiago_ext4_write,1166.771
tiago_ext4_write,1166.668
tiago_ext4_write,1166.565
tiago_ext4_write,1166.306
tiago_ext4_write,1166.279
tiago_ext4_write,1166.279
tiago_ext4_write,1165.95
tiago_ext4_write,1165.906
tiago_ext4_write,1165.638
tiago_ext4_write,1165.585
tiago_ext4_write,1165.515
tiago_ext4_write,1165.488
tiago_ext4_write,1165.46
tiago_ext4_write,1165.36
tiago_ext4_write,1165.276
tiago_ext4_write,1165.083
tiago_ext4_write,1165.011
tiago_ext4_write,1165
tiago_ext4_write,1164.94
tiago_ext4_write,1164.895
tiago_ext4_write,1164.828
tiago_ext4_write,1164.801
tiago_ext4_write,1164.742
tiago_ext4_write,1164.733
tiago_ext4_write,1164.679
tiago_ext4_write,1164.616
tiago_ext4_write,1164.581
tiago_ext4_write,1164.546
tiago_ext4_write,1164.455
tiago_ext4_write,1164.363
tiago_ext4_write,1164.337
tiago_ext4_write,1164.215
tiago_ext4_write,1164.169
tiago_ext4_write,1164.077
tiago_ext4_write,1163.985
tiago_ext4_write,1163.94
tiago_ext4_write,1163.855
tiago_ext4_write,1163.832
tiago_ext4_write,1163.514
tiago_ext4_write,1163.495
tiago_ext4_write,1163.457
tiago_ext4_write,1163.352
tiago_ext4_write,1163.347
tiago_ext4_write,1163.34
tiago_ext4_write,1163.197
tiago_ext4_write,1163.161
tiago_ext4_write,1163.016
tiago_ext4_write,1162.852
tiago_ext4_write,1162.635
tiago_ext4_write,1162.629
tiago_ext4_write,1162.575
tiago_ext4_write,1162.504
tiago_ext4_write,1162.432
tiago_ext4_write,1162.431
tiago_ext4_write,1162.427
tiago_ext4_write,1162.406
tiago_ext4_write,1162.293
tiago_ext4_write,1162.277
tiago_ext4_write,1162.254
tiago_ext4_write,1162.246
tiago_ext4_write,1162.202
tiago_ext4_write,1162.192
tiago_ext4_write,1162.188
tiago_ext4_write,1162.173
tiago_ext4_write,1162.019
tiago_ext4_write,1161.977
tiago_ext4_write,1161.967
tiago_ext4_write,1161.86
tiago_ext4_write,1161.811
tiago_ext4_write,1161.792
tiago_ext4_write,1161.529
tiago_ext4_write,1161.527
tiago_ext4_write,1161.483
tiago_ext4_write,1161.399
tiago_ext4_write,1161.385
tiago_ext4_write,1161.33
tiago_ext4_write,1161.088
tiago_ext4_write,1161.025
tiago_ext4_write,1160.615
tiago_ext4_write,1160.437
tiago_ext4_write,1160.43
tiago_ext4_write,1160.136
tiago_ext4_write,1160.085
tiago_ext4_write,1160.053
tiago_ext4_write,1159.967
tiago_ext4_write,1159.958
tiago_ext4_write,1159.956
tiago_ext4_write,1159.584
tiago_ext4_write,1159.581
tiago_ext4_write,1159.547
tiago_ext4_write,1159.525
tiago_ext4_write,1159.247
tiago_ext4_write,1159.219
tiago_ext4_write,1159.142
tiago_ext4_write,1159.11
tiago_ext4_write,1158.912
tiago_ext4_write,1158.91
tiago_ext4_write,1158.873
tiago_ext4_write,1158.818
tiago_ext4_write,1158.702
tiago_ext4_write,1158.509
tiago_ext4_write,1158.482
tiago_ext4_write,1158.437
tiago_ext4_write,1158.424
tiago_ext4_write,1158.388
tiago_ext4_write,1158.356
tiago_ext4_write,1158.237
tiago_ext4_write,1158.115
tiago_ext4_write,1158.04
tiago_ext4_write,1158.028
tiago_ext4_write,1158.006
tiago_ext4_write,1157.969
tiago_ext4_write,1157.929
tiago_ext4_write,1157.875
tiago_ext4_write,1157.856
tiago_ext4_write,1157.804
tiago_ext4_write,1157.791
tiago_ext4_write,1157.728
tiago_ext4_write,1157.683
tiago_ext4_write,1157.569
tiago_ext4_write,1157.363
tiago_ext4_write,1157.323
tiago_ext4_write,1157.236
tiago_ext4_write,1157.232
tiago_ext4_write,1157.207
tiago_ext4_write,1157.185
tiago_ext4_write,1157.101
tiago_ext4_write,1157.051
tiago_ext4_write,1156.91
tiago_ext4_write,1156.855
tiago_ext4_write,1156.854
tiago_ext4_write,1156.799
tiago_ext4_write,1156.784
tiago_ext4_write,1156.599
tiago_ext4_write,1156.586
tiago_ext4_write,1156.558
tiago_ext4_write,1156.537
tiago_ext4_write,1156.405
tiago_ext4_write,1156.365
tiago_ext4_write,1156.277
tiago_ext4_write,1156.268
tiago_ext4_write,1156.227
tiago_ext4_write,1156.208
tiago_ext4_write,1156.157
tiago_ext4_write,1155.949
tiago_ext4_write,1155.919
tiago_ext4_write,1155.897
tiago_ext4_write,1155.795
tiago_ext4_write,1155.724
tiago_ext4_write,1155.643
tiago_ext4_write,1155.641
tiago_ext4_write,1155.635
tiago_ext4_write,1155.519
tiago_ext4_write,1155.465
tiago_ext4_write,1155.452
tiago_ext4_write,1155.428
tiago_ext4_write,1155.25
tiago_ext4_write,1155.095
tiago_ext4_write,1155.048
tiago_ext4_write,1155.045
tiago_ext4_write,1154.888
tiago_ext4_write,1154.807
tiago_ext4_write,1154.738
tiago_ext4_write,1154.725
tiago_ext4_write,1154.573
tiago_ext4_write,1154.527
tiago_ext4_write,1154.441
tiago_ext4_write,1154.437
tiago_ext4_write,1154.315
tiago_ext4_write,1154.21
tiago_ext4_write,1154.104
tiago_ext4_write,1153.992
tiago_ext4_write,1153.975
tiago_ext4_write,1153.931
tiago_ext4_write,1153.647
tiago_ext4_write,1153.573
tiago_ext4_write,1153.438
tiago_ext4_write,1153.434
tiago_ext4_write,1153.406
tiago_ext4_write,1153.398
tiago_ext4_write,1153.347
tiago_ext4_write,1153.264
tiago_ext4_write,1153.262
tiago_ext4_write,1153.229
tiago_ext4_write,1153.194
tiago_ext4_write,1153.165
tiago_ext4_write,1152.901
tiago_ext4_write,1152.897
tiago_ext4_write,1152.822
tiago_ext4_write,1152.679
tiago_ext4_write,1152.642
tiago_ext4_write,1152.513
tiago_ext4_write,1152.449
tiago_ext4_write,1152.401
tiago_ext4_write,1152.322
tiago_ext4_write,1152.235
tiago_ext4_write,1152.044
tiago_ext4_write,1151.904
tiago_ext4_write,1151.866
tiago_ext4_write,1151.824
tiago_ext4_write,1151.797
tiago_ext4_write,1151.759
tiago_ext4_write,1151.741
tiago_ext4_write,1151.718
tiago_ext4_write,1151.704
tiago_ext4_write,1151.412
tiago_ext4_write,1151.396
tiago_ext4_write,1151.375
tiago_ext4_write,1151.037
tiago_ext4_write,1151.029
tiago_ext4_write,1151.017
tiago_ext4_write,1150.988
tiago_ext4_write,1150.944
tiago_ext4_write,1150.91
tiago_ext4_write,1150.904
tiago_ext4_write,1150.884
tiago_ext4_write,1150.87
tiago_ext4_write,1150.836
tiago_ext4_write,1150.745
tiago_ext4_write,1150.648
tiago_ext4_write,1150.568
tiago_ext4_write,1150.552
tiago_ext4_write,1150.434
tiago_ext4_write,1150.389
tiago_ext4_write,1150.298
tiago_ext4_write,1150.281
tiago_ext4_write,1150.225
tiago_ext4_write,1150.223
tiago_ext4_write,1150.196
tiago_ext4_write,1150.182
tiago_ext4_write,1150.163
tiago_ext4_write,1150.093
tiago_ext4_write,1150.056
tiago_ext4_write,1150.05
tiago_ext4_write,1150.041
tiago_ext4_write,1150.036
tiago_ext4_write,1149.847
tiago_ext4_write,1149.714
tiago_ext4_write,1149.684
tiago_ext4_write,1149.582
tiago_ext4_write,1149.563
tiago_ext4_write,1149.544
tiago_ext4_write,1149.425
tiago_ext4_write,1149.393
tiago_ext4_write,1149.287
tiago_ext4_write,1149.225
tiago_ext4_write,1149.205
tiago_ext4_write,1149.183
tiago_ext4_write,1149.144
tiago_ext4_write,1149.125
tiago_ext4_write,1149.001
tiago_ext4_write,1148.899
tiago_ext4_write,1148.834
tiago_ext4_write,1148.813
tiago_ext4_write,1148.813
tiago_ext4_write,1148.803
tiago_ext4_write,1148.773
tiago_ext4_write,1148.533
tiago_ext4_write,1148.517
tiago_ext4_write,1148.511
tiago_ext4_write,1148.455
tiago_ext4_write,1148.45
tiago_ext4_write,1148.398
tiago_ext4_write,1148.237
tiago_ext4_write,1148.227
tiago_ext4_write,1148.077
tiago_ext4_write,1148.048
tiago_ext4_write,1148.011
tiago_ext4_write,1147.993
tiago_ext4_write,1147.991
tiago_ext4_write,1147.989
tiago_ext4_write,1147.902
tiago_ext4_write,1147.788
tiago_ext4_write,1147.776
tiago_ext4_write,1147.775
tiago_ext4_write,1147.761
tiago_ext4_write,1147.641
tiago_ext4_write,1147.639
tiago_ext4_write,1147.541
tiago_ext4_write,1147.519
tiago_ext4_write,1147.47
tiago_ext4_write,1147.357
tiago_ext4_write,1147.33
tiago_ext4_write,1147.149
tiago_ext4_write,1147.076
tiago_ext4_write,1147.069
tiago_ext4_write,1146.907
tiago_ext4_write,1146.809
tiago_ext4_write,1146.798
tiago_ext4_write,1146.755
tiago_ext4_write,1146.723
tiago_ext4_write,1146.721
tiago_ext4_write,1146.683
tiago_ext4_write,1146.664
tiago_ext4_write,1146.6
tiago_ext4_write,1146.568
tiago_ext4_write,1146.317
tiago_ext4_write,1146.308
tiago_ext4_write,1146.284
tiago_ext4_write,1146.276
tiago_ext4_write,1146.27
tiago_ext4_write,1146.052
tiago_ext4_write,1145.815
tiago_ext4_write,1145.756
tiago_ext4_write,1145.733
tiago_ext4_write,1145.644
tiago_ext4_write,1145.58
tiago_ext4_write,1145.566
tiago_ext4_write,1145.565
tiago_ext4_write,1145.534
tiago_ext4_write,1145.321
tiago_ext4_write,1145.277
tiago_ext4_write,1145.047
tiago_ext4_write,1145
tiago_ext4_write,1144.994
tiago_ext4_write,1144.962
tiago_ext4_write,1144.847
tiago_ext4_write,1144.828
tiago_ext4_write,1144.773
tiago_ext4_write,1144.744
tiago_ext4_write,1144.731
tiago_ext4_write,1144.661
tiago_ext4_write,1144.405
tiago_ext4_write,1144.361
tiago_ext4_write,1144.246
tiago_ext4_write,1144.031
tiago_ext4_write,1143.909
tiago_ext4_write,1143.87
tiago_ext4_write,1143.83
tiago_ext4_write,1143.787
tiago_ext4_write,1143.786
tiago_ext4_write,1143.751
tiago_ext4_write,1143.698
tiago_ext4_write,1143.674
tiago_ext4_write,1143.498
tiago_ext4_write,1143.462
tiago_ext4_write,1143.346
tiago_ext4_write,1143.327
tiago_ext4_write,1143.237
tiago_ext4_write,1143.173
tiago_ext4_write,1143.156
tiago_ext4_write,1143.152
tiago_ext4_write,1143.088
tiago_ext4_write,1143.088
tiago_ext4_write,1142.839
tiago_ext4_write,1142.825
tiago_ext4_write,1142.673
tiago_ext4_write,1142.671
tiago_ext4_write,1142.597
tiago_ext4_write,1142.415
tiago_ext4_write,1142.332
tiago_ext4_write,1142.308
tiago_ext4_write,1142.149
tiago_ext4_write,1141.863
tiago_ext4_write,1141.719
tiago_ext4_write,1141.455
tiago_ext4_write,1141.442
tiago_ext4_write,1141.386
tiago_ext4_write,1141.31
tiago_ext4_write,1141.247
tiago_ext4_write,1141.24
tiago_ext4_write,1141.198
tiago_ext4_write,1141.163
tiago_ext4_write,1140.863
tiago_ext4_write,1140.786
tiago_ext4_write,1140.727
tiago_ext4_write,1140.706
tiago_ext4_write,1140.666
tiago_ext4_write,1140.6
tiago_ext4_write,1140.534
tiago_ext4_write,1140.433
tiago_ext4_write,1140.372
tiago_ext4_write,1140.368
tiago_ext4_write,1140.349
tiago_ext4_write,1140.212
tiago_ext4_write,1140.055
tiago_ext4_write,1140.003
tiago_ext4_write,1139.911
tiago_ext4_write,1139.814
tiago_ext4_write,1139.713
tiago_ext4_write,1139.687
tiago_ext4_write,1139.669
tiago_ext4_write,1139.563
tiago_ext4_write,1139.545
tiago_ext4_write,1139.509
tiago_ext4_write,1139.44
tiago_ext4_write,1139.429
tiago_ext4_write,1139.378
tiago_ext4_write,1139.338
tiago_ext4_write,1139.257
tiago_ext4_write,1139.229
tiago_ext4_write,1139.136
tiago_ext4_write,1138.951
tiago_ext4_write,1138.907
tiago_ext4_write,1138.719
tiago_ext4_write,1138.68
tiago_ext4_write,1138.572
tiago_ext4_write,1138.546
tiago_ext4_write,1138.532
tiago_ext4_write,1138.532
tiago_ext4_write,1138.492
tiago_ext4_write,1138.487
tiago_ext4_write,1138.441
tiago_ext4_write,1138.39
tiago_ext4_write,1138.323
tiago_ext4_write,1138.287
tiago_ext4_write,1138.255
tiago_ext4_write,1138.077
tiago_ext4_write,1138.059
tiago_ext4_write,1138.025
tiago_ext4_write,1137.923
tiago_ext4_write,1137.784
tiago_ext4_write,1137.691
tiago_ext4_write,1137.677
tiago_ext4_write,1137.677
tiago_ext4_write,1137.551
tiago_ext4_write,1137.398
tiago_ext4_write,1137.378
tiago_ext4_write,1137.279
tiago_ext4_write,1137.231
tiago_ext4_write,1137.194
tiago_ext4_write,1137.1
tiago_ext4_write,1137.073
tiago_ext4_write,1137.058
tiago_ext4_write,1137.023
tiago_ext4_write,1136.744
tiago_ext4_write,1136.734
tiago_ext4_write,1136.727
tiago_ext4_write,1136.667
tiago_ext4_write,1136.642
tiago_ext4_write,1136.46
tiago_ext4_write,1136.418
tiago_ext4_write,1136.35
tiago_ext4_write,1136.305
tiago_ext4_write,1136.239
tiago_ext4_write,1136.118
tiago_ext4_write,1136.007
tiago_ext4_write,1135.953
tiago_ext4_write,1135.825
tiago_ext4_write,1135.805
tiago_ext4_write,1135.784
tiago_ext4_write,1135.753
tiago_ext4_write,1135.734
tiago_ext4_write,1135.715
tiago_ext4_write,1135.664
tiago_ext4_write,1135.599
tiago_ext4_write,1135.582
tiago_ext4_write,1135.535
tiago_ext4_write,1135.435
tiago_ext4_write,1135.412
tiago_ext4_write,1135.385
tiago_ext4_write,1135.341
tiago_ext4_write,1135.331
tiago_ext4_write,1135.267
tiago_ext4_write,1135.141
tiago_ext4_write,1135.124
tiago_ext4_write,1135.11
tiago_ext4_write,1135.087
tiago_ext4_write,1135.086
tiago_ext4_write,1134.951
tiago_ext4_write,1134.759
tiago_ext4_write,1134.738
tiago_ext4_write,1134.714
tiago_ext4_write,1134.628
tiago_ext4_write,1134.569
tiago_ext4_write,1134.521
tiago_ext4_write,1134.427
tiago_ext4_write,1134.287
tiago_ext4_write,1134.234
tiago_ext4_write,1134.162
tiago_ext4_write,1134.019
tiago_ext4_write,1133.932
tiago_ext4_write,1133.92
tiago_ext4_write,1133.86
tiago_ext4_write,1133.817
tiago_ext4_write,1133.791
tiago_ext4_write,1133.762
tiago_ext4_write,1133.71
tiago_ext4_write,1133.637
tiago_ext4_write,1133.633
tiago_ext4_write,1133.623
tiago_ext4_write,1133.519
tiago_ext4_write,1133.49
tiago_ext4_write,1133.46
tiago_ext4_write,1133.359
tiago_ext4_write,1133.348
tiago_ext4_write,1133.144
tiago_ext4_write,1133.063
tiago_ext4_write,1132.957
tiago_ext4_write,1132.945
tiago_ext4_write,1132.939
tiago_ext4_write,1132.919
tiago_ext4_write,1132.861
tiago_ext4_write,1132.831
tiago_ext4_write,1132.692
tiago_ext4_write,1132.608
tiago_ext4_write,1132.596
tiago_ext4_write,1132.564
tiago_ext4_write,1132.552
tiago_ext4_write,1132.488
tiago_ext4_write,1132.44
tiago_ext4_write,1132.428
tiago_ext4_write,1132.419
tiago_ext4_write,1132.34
tiago_ext4_write,1132.329
tiago_ext4_write,1132.243
tiago_ext4_write,1132.2
tiago_ext4_write,1132.088
tiago_ext4_write,1132.083
tiago_ext4_write,1132.074
tiago_ext4_write,1131.943
tiago_ext4_write,1131.922
tiago_ext4_write,1131.863
tiago_ext4_write,1131.837
tiago_ext4_write,1131.811
tiago_ext4_write,1131.808
tiago_ext4_write,1131.766
tiago_ext4_write,1131.753
