Summit Latency on Audio Test,time (uS)
ext4_write,68.585
ext4_write,68.584
ext4_write,68.584
ext4_write,68.583
ext4_write,68.583
ext4_write,68.581
ext4_write,68.58
ext4_write,68.58
ext4_write,68.58
ext4_write,68.578
ext4_write,68.578
ext4_write,68.577
ext4_write,68.576
ext4_write,68.576
ext4_write,68.576
ext4_write,68.576
ext4_write,68.575
ext4_write,68.575
ext4_write,68.575
ext4_write,68.574
ext4_write,68.573
ext4_write,68.572
ext4_write,68.572
ext4_write,68.571
ext4_write,68.57
ext4_write,68.57
ext4_write,68.57
ext4_write,68.57
ext4_write,68.57
ext4_write,68.569
ext4_write,68.569
ext4_write,68.569
ext4_write,68.568
ext4_write,68.568
ext4_write,68.567
ext4_write,68.567
ext4_write,68.566
ext4_write,68.566
ext4_write,68.565
ext4_write,68.565
ext4_write,68.565
ext4_write,68.564
ext4_write,68.563
ext4_write,68.562
ext4_write,68.561
ext4_write,68.561
ext4_write,68.56
ext4_write,68.56
ext4_write,68.56
ext4_write,68.559
ext4_write,68.559
ext4_write,68.558
ext4_write,68.558
ext4_write,68.557
ext4_write,68.557
ext4_write,68.556
ext4_write,68.556
ext4_write,68.555
ext4_write,68.555
ext4_write,68.554
ext4_write,68.553
ext4_write,68.553
ext4_write,68.552
ext4_write,68.552
ext4_write,68.552
ext4_write,68.551
ext4_write,68.551
ext4_write,68.55
ext4_write,68.55
ext4_write,68.548
ext4_write,68.548
ext4_write,68.547
ext4_write,68.546
ext4_write,68.546
ext4_write,68.545
ext4_write,68.544
ext4_write,68.542
ext4_write,68.542
ext4_write,68.541
ext4_write,68.54
ext4_write,68.54
ext4_write,68.539
ext4_write,68.537
ext4_write,68.537
ext4_write,68.537
ext4_write,68.537
ext4_write,68.536
ext4_write,68.536
ext4_write,68.535
ext4_write,68.534
ext4_write,68.534
ext4_write,68.534
ext4_write,68.532
ext4_write,68.532
ext4_write,68.531
ext4_write,68.529
ext4_write,68.529
ext4_write,68.529
ext4_write,68.527
ext4_write,68.527
ext4_write,68.527
ext4_write,68.525
ext4_write,68.525
ext4_write,68.525
ext4_write,68.524
ext4_write,68.523
ext4_write,68.523
ext4_write,68.523
ext4_write,68.523
ext4_write,68.521
ext4_write,68.52
ext4_write,68.52
ext4_write,68.52
ext4_write,68.52
ext4_write,68.519
ext4_write,68.518
ext4_write,68.518
ext4_write,68.517
ext4_write,68.517
ext4_write,68.516
ext4_write,68.515
ext4_write,68.515
ext4_write,68.514
ext4_write,68.514
ext4_write,68.513
ext4_write,68.512
ext4_write,68.512
ext4_write,68.511
ext4_write,68.511
ext4_write,68.511
ext4_write,68.511
ext4_write,68.51
ext4_write,68.51
ext4_write,68.509
ext4_write,68.509
ext4_write,68.508
ext4_write,68.508
ext4_write,68.508
ext4_write,68.507
ext4_write,68.507
ext4_write,68.505
ext4_write,68.505
ext4_write,68.505
ext4_write,68.505
ext4_write,68.505
ext4_write,68.504
ext4_write,68.503
ext4_write,68.503
ext4_write,68.503
ext4_write,68.501
ext4_write,68.5
ext4_write,68.5
ext4_write,68.499
ext4_write,68.498
ext4_write,68.498
ext4_write,68.498
ext4_write,68.497
ext4_write,68.497
ext4_write,68.497
ext4_write,68.496
ext4_write,68.496
ext4_write,68.495
ext4_write,68.495
ext4_write,68.494
ext4_write,68.493
ext4_write,68.493
ext4_write,68.491
ext4_write,68.49
ext4_write,68.49
ext4_write,68.489
ext4_write,68.489
ext4_write,68.489
ext4_write,68.488
ext4_write,68.487
ext4_write,68.486
ext4_write,68.486
ext4_write,68.486
ext4_write,68.485
ext4_write,68.485
ext4_write,68.484
ext4_write,68.484
ext4_write,68.484
ext4_write,68.484
ext4_write,68.483
ext4_write,68.482
ext4_write,68.482
ext4_write,68.481
ext4_write,68.481
ext4_write,68.478
ext4_write,68.478
ext4_write,68.477
ext4_write,68.477
ext4_write,68.476
ext4_write,68.475
ext4_write,68.475
ext4_write,68.474
ext4_write,68.473
ext4_write,68.473
ext4_write,68.471
ext4_write,68.471
ext4_write,68.471
ext4_write,68.469
ext4_write,68.467
ext4_write,68.466
ext4_write,68.466
ext4_write,68.465
ext4_write,68.465
ext4_write,68.464
ext4_write,68.461
ext4_write,68.461
ext4_write,68.461
ext4_write,68.461
ext4_write,68.459
ext4_write,68.459
ext4_write,68.458
ext4_write,68.457
ext4_write,68.456
ext4_write,68.456
ext4_write,68.456
ext4_write,68.454
ext4_write,68.453
ext4_write,68.453
ext4_write,68.453
ext4_write,68.452
ext4_write,68.452
ext4_write,68.451
ext4_write,68.451
ext4_write,68.451
ext4_write,68.45
ext4_write,68.45
ext4_write,68.449
ext4_write,68.449
ext4_write,68.449
ext4_write,68.448
ext4_write,68.447
ext4_write,68.447
ext4_write,68.446
ext4_write,68.446
ext4_write,68.446
ext4_write,68.445
ext4_write,68.445
ext4_write,68.444
ext4_write,68.444
ext4_write,68.444
ext4_write,68.444
ext4_write,68.443
ext4_write,68.443
ext4_write,68.442
ext4_write,68.442
ext4_write,68.442
ext4_write,68.441
ext4_write,68.441
ext4_write,68.44
ext4_write,68.439
ext4_write,68.439
ext4_write,68.439
ext4_write,68.438
ext4_write,68.437
ext4_write,68.437
ext4_write,68.437
ext4_write,68.437
ext4_write,68.436
ext4_write,68.436
ext4_write,68.435
ext4_write,68.435
ext4_write,68.434
ext4_write,68.433
ext4_write,68.433
ext4_write,68.432
ext4_write,68.431
ext4_write,68.431
ext4_write,68.43
ext4_write,68.43
ext4_write,68.428
ext4_write,68.426
ext4_write,68.425
ext4_write,68.425
ext4_write,68.425
ext4_write,68.424
ext4_write,68.424
ext4_write,68.424
ext4_write,68.424
ext4_write,68.423
ext4_write,68.422
ext4_write,68.422
ext4_write,68.422
ext4_write,68.422
ext4_write,68.421
ext4_write,68.42
ext4_write,68.42
ext4_write,68.419
ext4_write,68.419
ext4_write,68.418
ext4_write,68.418
ext4_write,68.417
ext4_write,68.417
ext4_write,68.415
ext4_write,68.414
ext4_write,68.414
ext4_write,68.413
ext4_write,68.413
ext4_write,68.413
ext4_write,68.413
ext4_write,68.412
ext4_write,68.412
ext4_write,68.412
ext4_write,68.411
ext4_write,68.411
ext4_write,68.411
ext4_write,68.41
ext4_write,68.409
ext4_write,68.409
ext4_write,68.408
ext4_write,68.408
ext4_write,68.407
ext4_write,68.407
ext4_write,68.406
ext4_write,68.406
ext4_write,68.405
ext4_write,68.403
ext4_write,68.403
ext4_write,68.403
ext4_write,68.403
ext4_write,68.403
ext4_write,68.403
ext4_write,68.401
ext4_write,68.401
ext4_write,68.4
ext4_write,68.4
ext4_write,68.399
ext4_write,68.397
ext4_write,68.396
ext4_write,68.395
ext4_write,68.395
ext4_write,68.395
ext4_write,68.394
ext4_write,68.394
ext4_write,68.394
ext4_write,68.393
ext4_write,68.393
ext4_write,68.39
ext4_write,68.39
ext4_write,68.389
ext4_write,68.389
ext4_write,68.388
ext4_write,68.385
ext4_write,68.384
ext4_write,68.384
ext4_write,68.384
ext4_write,68.383
ext4_write,68.382
ext4_write,68.381
ext4_write,68.38
ext4_write,68.38
ext4_write,68.379
ext4_write,68.377
ext4_write,68.377
ext4_write,68.377
ext4_write,68.376
ext4_write,68.375
ext4_write,68.374
ext4_write,68.374
ext4_write,68.374
ext4_write,68.373
ext4_write,68.372
ext4_write,68.371
ext4_write,68.371
ext4_write,68.371
ext4_write,68.371
ext4_write,68.37
ext4_write,68.37
ext4_write,68.37
ext4_write,68.369
ext4_write,68.369
ext4_write,68.368
ext4_write,68.367
ext4_write,68.367
ext4_write,68.366
ext4_write,68.365
ext4_write,68.364
ext4_write,68.362
ext4_write,68.362
ext4_write,68.362
ext4_write,68.361
ext4_write,68.361
ext4_write,68.36
ext4_write,68.36
ext4_write,68.36
ext4_write,68.359
ext4_write,68.358
ext4_write,68.358
ext4_write,68.358
ext4_write,68.358
ext4_write,68.357
ext4_write,68.356
ext4_write,68.356
ext4_write,68.355
ext4_write,68.354
ext4_write,68.354
ext4_write,68.352
ext4_write,68.352
ext4_write,68.35
ext4_write,68.35
ext4_write,68.35
ext4_write,68.349
ext4_write,68.349
ext4_write,68.347
ext4_write,68.347
ext4_write,68.347
ext4_write,68.347
ext4_write,68.346
ext4_write,68.345
ext4_write,68.345
ext4_write,68.345
ext4_write,68.344
ext4_write,68.344
ext4_write,68.343
ext4_write,68.342
ext4_write,68.342
ext4_write,68.342
ext4_write,68.342
ext4_write,68.342
ext4_write,68.341
ext4_write,68.34
ext4_write,68.34
ext4_write,68.339
ext4_write,68.339
ext4_write,68.339
ext4_write,68.338
ext4_write,68.338
ext4_write,68.336
ext4_write,68.336
ext4_write,68.336
ext4_write,68.335
ext4_write,68.334
ext4_write,68.334
ext4_write,68.333
ext4_write,68.331
ext4_write,68.329
ext4_write,68.329
ext4_write,68.329
ext4_write,68.329
ext4_write,68.327
ext4_write,68.327
ext4_write,68.326
ext4_write,68.324
ext4_write,68.323
ext4_write,68.322
ext4_write,68.322
ext4_write,68.322
ext4_write,68.321
ext4_write,68.321
ext4_write,68.32
ext4_write,68.32
ext4_write,68.32
ext4_write,68.318
ext4_write,68.318
ext4_write,68.317
ext4_write,68.317
ext4_write,68.315
ext4_write,68.313
ext4_write,68.312
ext4_write,68.312
ext4_write,68.312
ext4_write,68.311
ext4_write,68.311
ext4_write,68.311
ext4_write,68.311
ext4_write,68.309
ext4_write,68.308
ext4_write,68.308
ext4_write,68.307
ext4_write,68.307
ext4_write,68.307
ext4_write,68.306
ext4_write,68.305
ext4_write,68.303
ext4_write,68.303
ext4_write,68.302
ext4_write,68.301
ext4_write,68.301
ext4_write,68.3
ext4_write,68.299
ext4_write,68.299
ext4_write,68.298
ext4_write,68.298
ext4_write,68.298
ext4_write,68.298
ext4_write,68.297
ext4_write,68.296
ext4_write,68.295
ext4_write,68.295
ext4_write,68.295
ext4_write,68.294
ext4_write,68.294
ext4_write,68.293
ext4_write,68.292
ext4_write,68.292
ext4_write,68.291
ext4_write,68.29
ext4_write,68.29
ext4_write,68.288
ext4_write,68.287
ext4_write,68.287
ext4_write,68.287
ext4_write,68.287
ext4_write,68.286
ext4_write,68.286
ext4_write,68.283
ext4_write,68.282
ext4_write,68.282
ext4_write,68.282
ext4_write,68.281
ext4_write,68.281
ext4_write,68.28
ext4_write,68.279
ext4_write,68.277
ext4_write,68.277
ext4_write,68.276
ext4_write,68.276
ext4_write,68.276
ext4_write,68.275
ext4_write,68.275
ext4_write,68.275
ext4_write,68.274
ext4_write,68.273
ext4_write,68.273
ext4_write,68.273
ext4_write,68.272
ext4_write,68.272
ext4_write,68.272
ext4_write,68.27
ext4_write,68.269
ext4_write,68.268
ext4_write,68.268
ext4_write,68.268
ext4_write,68.265
ext4_write,68.265
ext4_write,68.265
ext4_write,68.265
ext4_write,68.263
ext4_write,68.262
ext4_write,68.262
ext4_write,68.262
ext4_write,68.261
ext4_write,68.26
ext4_write,68.259
ext4_write,68.258
ext4_write,68.257
ext4_write,68.257
ext4_write,68.256
ext4_write,68.256
ext4_write,68.255
ext4_write,68.255
ext4_write,68.255
ext4_write,68.253
ext4_write,68.253
ext4_write,68.253
ext4_write,68.252
ext4_write,68.252
ext4_write,68.25
ext4_write,68.25
ext4_write,68.249
ext4_write,68.249
ext4_write,68.248
ext4_write,68.248
ext4_write,68.247
ext4_write,68.247
ext4_write,68.246
ext4_write,68.244
ext4_write,68.242
ext4_write,68.242
ext4_write,68.241
ext4_write,68.241
ext4_write,68.241
ext4_write,68.24
ext4_write,68.239
ext4_write,68.239
ext4_write,68.239
ext4_write,68.237
ext4_write,68.236
ext4_write,68.236
ext4_write,68.235
ext4_write,68.234
ext4_write,68.232
ext4_write,68.232
ext4_write,68.232
ext4_write,68.231
ext4_write,68.231
ext4_write,68.231
ext4_write,68.231
ext4_write,68.231
ext4_write,68.23
ext4_write,68.229
ext4_write,68.229
ext4_write,68.228
ext4_write,68.228
ext4_write,68.227
ext4_write,68.227
ext4_write,68.227
ext4_write,68.227
ext4_write,68.226
ext4_write,68.226
ext4_write,68.226
ext4_write,68.226
ext4_write,68.226
ext4_write,68.225
ext4_write,68.224
ext4_write,68.222
ext4_write,68.221
ext4_write,68.221
ext4_write,68.22
ext4_write,68.219
ext4_write,68.219
ext4_write,68.217
ext4_write,68.216
ext4_write,68.214
ext4_write,68.213
ext4_write,68.212
ext4_write,68.212
ext4_write,68.212
ext4_write,68.211
ext4_write,68.21
ext4_write,68.21
ext4_write,68.209
ext4_write,68.209
ext4_write,68.208
ext4_write,68.208
ext4_write,68.208
ext4_write,68.207
ext4_write,68.205
ext4_write,68.204
ext4_write,68.204
ext4_write,68.203
ext4_write,68.202
ext4_write,68.202
ext4_write,68.201
ext4_write,68.2
ext4_write,68.199
ext4_write,68.199
ext4_write,68.198
ext4_write,68.198
ext4_write,68.197
ext4_write,68.197
ext4_write,68.196
ext4_write,68.195
ext4_write,68.195
ext4_write,68.194
ext4_write,68.193
ext4_write,68.193
ext4_write,68.193
ext4_write,68.192
ext4_write,68.192
ext4_write,68.191
ext4_write,68.191
ext4_write,68.191
ext4_write,68.19
ext4_write,68.19
ext4_write,68.189
ext4_write,68.189
ext4_write,68.188
ext4_write,68.188
ext4_write,68.187
ext4_write,68.187
ext4_write,68.187
ext4_write,68.187
ext4_write,68.187
ext4_write,68.186
ext4_write,68.183
ext4_write,68.183
ext4_write,68.183
ext4_write,68.183
ext4_write,68.183
ext4_write,68.183
ext4_write,68.182
ext4_write,68.181
ext4_write,68.18
ext4_write,68.179
ext4_write,68.178
ext4_write,68.178
ext4_write,68.178
ext4_write,68.178
ext4_write,68.177
ext4_write,68.177
ext4_write,68.176
ext4_write,68.175
ext4_write,68.175
ext4_write,68.174
ext4_write,68.173
ext4_write,68.172
ext4_write,68.172
ext4_write,68.171
ext4_write,68.171
ext4_write,68.17
ext4_write,68.17
ext4_write,68.17
ext4_write,68.169
ext4_write,68.168
ext4_write,68.167
ext4_write,68.167
ext4_write,68.165
ext4_write,68.165
ext4_write,68.164
ext4_write,68.162
ext4_write,68.161
ext4_write,68.161
ext4_write,68.161
ext4_write,68.16
ext4_write,68.16
ext4_write,68.16
ext4_write,68.159
ext4_write,68.159
ext4_write,68.159
ext4_write,68.158
ext4_write,68.157
ext4_write,68.157
ext4_write,68.156
ext4_write,68.156
ext4_write,68.155
ext4_write,68.155
ext4_write,68.155
ext4_write,68.154
ext4_write,68.154
ext4_write,68.153
ext4_write,68.152
ext4_write,68.152
ext4_write,68.152
ext4_write,68.152
ext4_write,68.152
ext4_write,68.15
ext4_write,68.15
ext4_write,68.149
ext4_write,68.148
ext4_write,68.148
ext4_write,68.148
ext4_write,68.148
ext4_write,68.148
ext4_write,68.147
ext4_write,68.147
ext4_write,68.146
ext4_write,68.145
ext4_write,68.145
ext4_write,68.141
ext4_write,68.14
ext4_write,68.14
ext4_write,68.14
ext4_write,68.14
ext4_write,68.139
ext4_write,68.138
ext4_write,68.138
ext4_write,68.137
ext4_write,68.137
ext4_write,68.137
ext4_write,68.137
ext4_write,68.136
ext4_write,68.135
ext4_write,68.133
ext4_write,68.133
ext4_write,68.133
ext4_write,68.132
ext4_write,68.132
ext4_write,68.13
ext4_write,68.13
ext4_write,68.129
ext4_write,68.129
ext4_write,68.128
ext4_write,68.128
ext4_write,68.127
ext4_write,68.126
ext4_write,68.124
ext4_write,68.124
ext4_write,68.124
ext4_write,68.123
ext4_write,68.122
ext4_write,68.122
ext4_write,68.122
ext4_write,68.122
ext4_write,68.122
ext4_write,68.121
ext4_write,68.121
ext4_write,68.121
ext4_write,68.121
ext4_write,68.12
ext4_write,68.117
ext4_write,68.117
ext4_write,68.116
ext4_write,68.114
ext4_write,68.113
ext4_write,68.111
ext4_write,68.111
ext4_write,68.111
ext4_write,68.11
ext4_write,68.11
ext4_write,68.11
ext4_write,68.109
ext4_write,68.109
ext4_write,68.109
ext4_write,68.108
ext4_write,68.108
ext4_write,68.107
ext4_write,68.107
ext4_write,68.106
ext4_write,68.106
ext4_write,68.105
ext4_write,68.104
ext4_write,68.103
ext4_write,68.103
ext4_write,68.102
ext4_write,68.102
ext4_write,68.101
ext4_write,68.101
ext4_write,68.1
ext4_write,68.098
ext4_write,68.097
ext4_write,68.097
ext4_write,68.097
ext4_write,68.096
ext4_write,68.095
ext4_write,68.095
ext4_write,68.094
ext4_write,68.093
ext4_write,68.092
ext4_write,68.092
ext4_write,68.09
ext4_write,68.089
ext4_write,68.088
ext4_write,68.088
ext4_write,68.087
ext4_write,68.086
ext4_write,68.086
ext4_write,68.085
ext4_write,68.085
ext4_write,68.085
ext4_write,68.084
ext4_write,68.084
ext4_write,68.083
ext4_write,68.083
ext4_write,68.083
ext4_write,68.083
ext4_write,68.082
ext4_write,68.082
ext4_write,68.082
ext4_write,68.081
ext4_write,68.081
ext4_write,68.081
ext4_write,68.08
ext4_write,68.079
ext4_write,68.079
ext4_write,68.078
ext4_write,68.077
ext4_write,68.077
ext4_write,68.076
ext4_write,68.075
ext4_write,68.073
ext4_write,68.072
ext4_write,68.07
ext4_write,68.069
ext4_write,68.068
ext4_write,68.066
ext4_write,68.065
ext4_write,68.065
ext4_write,68.065
ext4_write,68.064
ext4_write,68.064
ext4_write,68.064
ext4_write,68.063
ext4_write,68.063
ext4_write,68.062
ext4_write,68.062
ext4_write,68.062
ext4_write,68.06
ext4_write,68.059
ext4_write,68.057
ext4_write,68.057
ext4_write,68.056
ext4_write,68.055
ext4_write,68.054
ext4_write,68.053
ext4_write,68.053
ext4_write,68.052
ext4_write,68.051
ext4_write,68.051
ext4_write,68.051
ext4_write,68.05
ext4_write,68.05
ext4_write,68.049
ext4_write,68.049
ext4_write,68.048
ext4_write,68.047
ext4_write,68.045
ext4_write,68.045
ext4_write,68.044
ext4_write,68.043
ext4_write,68.043
ext4_write,68.042
ext4_write,68.042
ext4_write,68.041
ext4_write,68.041
ext4_write,68.04
ext4_write,68.039
ext4_write,68.037
ext4_write,68.037
ext4_write,68.037
ext4_write,68.036
ext4_write,68.036
ext4_write,68.036
ext4_write,68.035
ext4_write,68.034
ext4_write,68.034
ext4_write,68.033
ext4_write,68.033
ext4_write,68.031
ext4_write,68.031
ext4_write,68.031
ext4_write,68.03
ext4_write,68.03
ext4_write,68.03
ext4_write,68.028
ext4_write,68.028
ext4_write,68.027
ext4_write,68.027
ext4_write,68.026
ext4_write,68.026
ext4_write,68.025
ext4_write,68.024
ext4_write,68.023
ext4_write,68.023
ext4_write,68.02
ext4_write,68.019
ext4_write,68.018
ext4_write,68.017
ext4_write,68.017
ext4_write,68.016
ext4_write,68.016
ext4_write,68.016
ext4_write,68.015
ext4_write,68.015
ext4_write,68.012
ext4_write,68.012
ext4_write,68.012
ext4_write,68.012
ext4_write,68.012
ext4_write,68.011
ext4_write,68.011
ext4_write,68.01
ext4_write,68.009
ext4_write,68.008
ext4_write,68.006
ext4_write,68.005
ext4_write,68.005
ext4_write,68.005
ext4_write,68.004
ext4_write,68.002
ext4_write,68
ext4_write,67.999
ext4_write,67.998
ext4_write,67.998
ext4_write,67.998
ext4_write,67.997
ext4_write,67.995
ext4_write,67.995
ext4_write,67.995
ext4_write,67.994
ext4_write,67.994
ext4_write,67.994
ext4_write,67.994
ext4_write,67.993
ext4_write,67.993
ext4_write,67.992
ext4_write,67.991
ext4_write,67.991
ext4_write,67.99
ext4_write,67.989
ext4_write,67.989
ext4_write,67.987
ext4_write,67.986
ext4_write,67.985
ext4_write,67.984
ext4_write,67.984
ext4_write,67.984
ext4_write,67.984
ext4_write,67.983
ext4_write,67.983
ext4_write,67.982
ext4_write,67.981
ext4_write,67.981
ext4_write,67.981
ext4_write,67.981
ext4_write,67.98
ext4_write,67.976
ext4_write,67.976
ext4_write,67.976
ext4_write,67.975
ext4_write,67.974
ext4_write,67.973
ext4_write,67.972
ext4_write,67.972
ext4_write,67.972
ext4_write,67.972
ext4_write,67.97
ext4_write,67.97
ext4_write,67.97
ext4_write,67.968
ext4_write,67.968
ext4_write,67.968
ext4_write,67.966
ext4_write,67.963
ext4_write,67.96
ext4_write,67.96
ext4_write,67.959
ext4_write,67.958
ext4_write,67.958
ext4_write,67.957
ext4_write,67.957
ext4_write,67.955
ext4_write,67.954
ext4_write,67.954
ext4_write,67.954
ext4_write,67.953
ext4_write,67.952
ext4_write,67.952
ext4_write,67.951
ext4_write,67.951
ext4_write,67.951
ext4_write,67.95
ext4_write,67.947
ext4_write,67.947
ext4_write,67.946
ext4_write,67.945
ext4_write,67.945
ext4_write,67.944
ext4_write,67.943
ext4_write,67.943
ext4_write,67.943
ext4_write,67.943
ext4_write,67.942
ext4_write,67.94
ext4_write,67.935
ext4_write,67.935
ext4_write,67.935
ext4_write,67.934
ext4_write,67.934
ext4_write,67.934
ext4_write,67.934
ext4_write,67.932
ext4_write,67.932
ext4_write,67.931
ext4_write,67.931
ext4_write,67.93
ext4_write,67.929
ext4_write,67.928
ext4_write,67.928
ext4_write,67.927
ext4_write,67.926
ext4_write,67.925
ext4_write,67.925
ext4_write,67.925
ext4_write,67.924
ext4_write,67.924
ext4_write,67.923
ext4_write,67.923
ext4_write,67.922
ext4_write,67.921
ext4_write,67.921
ext4_write,67.921
ext4_write,67.921
ext4_write,67.919
ext4_write,67.919
ext4_write,67.918
ext4_write,67.917
ext4_write,67.917
ext4_write,67.917
ext4_write,67.916
ext4_write,67.916
ext4_write,67.915
ext4_write,67.915
ext4_write,67.915
ext4_write,67.914
ext4_write,67.913
ext4_write,67.913
ext4_write,67.913
ext4_write,67.91
ext4_write,67.909
ext4_write,67.908
ext4_write,67.907
ext4_write,67.906
ext4_write,67.906
ext4_write,67.906
ext4_write,67.905
ext4_write,67.903
ext4_write,67.903
ext4_write,67.903
ext4_write,67.902
ext4_write,67.902
ext4_write,67.901
ext4_write,67.901
ext4_write,67.898
ext4_write,67.897
ext4_write,67.897
ext4_write,67.896
ext4_write,67.894
ext4_write,67.893
ext4_write,67.891
ext4_write,67.891
ext4_write,67.89
ext4_write,67.888
ext4_write,67.886
ext4_write,67.886
ext4_write,67.886
ext4_write,67.885
ext4_write,67.885
ext4_write,67.885
ext4_write,67.885
ext4_write,67.884
ext4_write,67.884
ext4_write,67.884
ext4_write,67.884
